Date,Open,High,Low,Close,Volume,Currency
2017-05-15,16.435,16.735,16.425,18.132,82,USD
2017-05-16,16.58,16.775,16.58,18.28,51,USD
2017-05-17,18.5,18.5,18.5,18.444,1,USD
2017-05-18,16.7,16.705,16.51,18.208,57,USD
2017-05-19,16.525,16.775,16.525,18.331,73,USD
2017-05-21,16.873,17.145,16.857,16.99,0,USD
2017-05-22,17.143,17.143,17.143,18.727,2,USD
2017-05-23,17.08,17.23,17.01,18.677,66,USD
2017-05-24,16.99,17.075,16.99,18.654,16,USD
2017-05-25,17.165,17.19,17.15,18.73,86,USD
2017-05-26,17.105,17.31,17.1,18.861,31,USD
2017-05-28,17.348,17.394,17.348,17.39,0,USD
2017-05-29,17.385,17.449,17.33,17.392,0,USD
2017-05-30,17.335,17.4,17.21,18.96,884,USD
2017-05-31,17.21,17.34,17.21,18.938,47,USD
2017-06-01,17.3,17.305,17.025,18.803,1,USD
2017-06-02,17.205,17.505,17.12,19.047,254,USD
2017-06-04,17.548,17.593,17.533,17.574,0,USD
2017-06-05,17.545,17.6,17.545,19.103,11,USD
2017-06-06,17.51,17.695,17.51,19.232,18,USD
2017-06-07,17.625,17.69,17.51,19.149,97,USD
2017-06-08,17.595,17.605,17.365,18.943,23,USD
2017-06-09,17.455,17.455,17.175,18.76,34,USD
2017-06-11,17.165,17.178,17.119,17.147,0,USD
2017-06-12,17.115,17.115,17.005,18.48,7,USD
2017-06-13,16.915,16.915,16.765,18.304,35,USD
2017-06-14,16.84,17.18,16.84,18.674,80,USD
2017-06-15,16.63,16.73,16.63,18.246,13,USD
2017-06-16,16.735,16.735,16.695,18.18,4,USD
2017-06-18,16.649,16.669,16.642,16.668,0,USD
2017-06-19,16.51,16.53,16.5,18.03,13,USD
2017-06-20,16.47,16.57,16.375,17.942,51,USD
2017-06-21,16.46,16.47,16.33,17.899,22,USD
2017-06-22,16.44,16.44,16.44,18.038,4,USD
2017-06-23,16.65,16.65,16.65,18.171,1,USD
2017-06-25,16.685,16.72,16.655,16.68,0,USD
2017-06-26,16.425,16.555,16.425,18.095,4,USD
2017-06-27,16.576,16.576,16.576,18.113,51953,USD
2017-06-28,16.745,16.745,16.685,18.253,8,USD
2017-06-29,16.77,16.86,16.555,18.116,17565,USD
2017-06-30,16.59,16.63,16.44,18.09,1336,USD
2017-07-02,16.601,16.613,16.583,16.593,0,USD
2017-07-03,16.58,16.58,16.03,17.553,425,USD
2017-07-04,16.152,16.169,16.013,16.126,0,USD
2017-07-05,16.1,16.1,15.835,17.354,615,USD
2017-07-06,15.995,16.0,15.885,17.44,185,USD
2017-07-07,15.96,15.965,15.3,16.878,301,USD
2017-07-09,15.597,15.604,15.538,15.589,0,USD
2017-07-10,15.54,15.615,15.15,17.081,286,USD
2017-07-11,15.575,15.76,15.4,17.189,163,USD
2017-07-12,15.77,15.875,15.76,17.331,61,USD
2017-07-13,15.89,15.89,15.64,17.132,20,USD
2017-07-14,15.635,15.965,15.585,17.374,62,USD
2017-07-16,15.966,16.024,15.947,16.022,0,USD
2017-07-17,16.1,16.11,16.04,17.542,55,USD
2017-07-18,16.025,16.255,16.025,17.711,97,USD
2017-07-19,16.14,16.25,16.13,17.736,47,USD
2017-07-20,16.18,16.325,16.135,17.782,72,USD
2017-07-21,16.25,16.44,16.25,17.893,69,USD
2017-07-23,16.5,16.506,16.448,16.504,0,USD
2017-07-24,16.415,16.465,16.355,17.88,124,USD
2017-07-25,16.41,16.41,16.265,17.981,33,USD
2017-07-26,16.4,16.61,16.365,17.897,100,USD
2017-07-27,16.625,16.65,16.625,18.043,5,USD
2017-07-28,16.495,16.69,16.49,18.166,78,USD
2017-07-30,16.757,16.787,16.752,16.773,0,USD
2017-07-31,16.735,16.825,16.73,18.259,276,USD
2017-08-01,16.635,16.785,16.635,18.581,38,USD
2017-08-02,16.697,16.697,16.697,18.55,6,USD
2017-08-03,16.594,16.594,16.594,18.099,57971,USD
2017-08-04,16.265,16.265,16.205,17.712,2,USD
2017-08-06,16.267,16.267,16.225,16.225,0,USD
2017-08-07,16.2,16.235,16.09,17.704,4,USD
2017-08-08,16.365,16.42,16.34,17.837,35,USD
2017-08-09,16.505,16.85,16.475,18.308,85,USD
2017-08-10,16.945,17.21,16.945,18.514,169,USD
2017-08-11,17.095,17.105,17.02,18.861,49,USD
2017-08-13,17.104,17.11,17.064,17.076,0,USD
2017-08-14,17.055,17.115,16.99,18.567,56,USD
2017-08-15,16.69,16.69,16.69,18.505,15,USD
2017-08-16,16.695,17.065,16.695,18.73,28,USD
2017-08-17,17.13,17.13,16.99,18.845,57,USD
2017-08-18,16.98,16.98,16.98,18.445,25,USD
2017-08-20,16.939,16.944,16.829,16.896,0,USD
2017-08-21,16.995,16.995,16.995,18.453,16,USD
2017-08-22,16.962,16.962,16.962,18.416,15,USD
2017-08-23,17.032,17.032,17.032,18.812,37,USD
2017-08-24,17.055,17.06,17.055,18.388,50,USD
2017-08-25,17.038,17.038,17.038,18.476,71,USD
2017-08-27,17.069,17.216,17.04,17.042,0,USD
2017-08-28,17.431,17.431,17.431,18.877,99635,USD
2017-08-29,17.422,17.422,17.422,19.211,1,USD
2017-08-30,17.39,17.46,17.285,19.201,21198,USD
2017-08-31,17.42,17.6,17.255,18.919,1473,USD
2017-09-01,17.565,17.72,17.445,19.16,535,USD
2017-09-03,17.895,17.957,17.873,17.934,0,USD
2017-09-04,17.929,18.025,17.865,17.914,0,USD
2017-09-05,17.78,17.98,17.775,19.287,953,USD
2017-09-06,17.915,17.97,17.8,19.253,309,USD
2017-09-07,17.84,18.105,17.795,19.686,807,USD
2017-09-08,18.09,18.16,17.915,19.699,364,USD
2017-09-10,17.859,17.953,17.828,17.93,0,USD
2017-09-11,17.89,17.89,17.695,19.486,397,USD
2017-09-12,17.78,17.87,17.705,19.485,355,USD
2017-09-13,17.86,17.91,17.635,19.13,428,USD
2017-09-14,17.65,17.76,17.58,19.077,275,USD
2017-09-15,17.76,17.8,17.55,19.333,244,USD
2017-09-17,17.663,17.663,17.59,17.602,0,USD
2017-09-18,17.49,17.52,17.03,18.779,208,USD
2017-09-19,17.135,17.24,17.115,18.56,163,USD
2017-09-20,17.255,17.34,17.01,18.945,87,USD
2017-09-21,16.895,16.92,16.8,18.623,212,USD
2017-09-22,16.985,16.985,16.905,18.586,90,USD
2017-09-24,17.033,17.033,16.931,16.957,0,USD
2017-09-25,16.85,17.09,16.81,18.75,172,USD
2017-09-26,16.875,16.89,16.775,18.483,108,USD
2017-09-27,16.7,16.815,16.695,18.086,43,USD
2017-09-28,16.75,16.83,16.655,18.106,177,USD
2017-09-29,16.81,16.81,16.715,17.959,23,USD
2017-10-01,16.66,16.67,16.621,16.644,0,USD
2017-10-02,16.595,16.635,16.525,17.936,19,USD
2017-10-03,16.53,16.585,16.53,18.272,38,USD
2017-10-04,16.645,16.82,16.515,18.25,54,USD
2017-10-05,16.65,16.71,16.62,18.273,19,USD
2017-10-06,16.59,16.71,16.43,18.084,24,USD
2017-10-08,16.817,16.862,16.812,16.835,0,USD
2017-10-09,16.865,16.93,16.865,18.264,4,USD
2017-10-10,17.89,18.17,17.89,18.504,10,USD
2017-10-11,17.145,17.2,17.065,18.43,49,USD
2017-10-12,17.205,17.22,17.205,18.563,43,USD
2017-10-13,17.215,17.38,17.215,19.051,70,USD
2017-10-15,17.421,17.449,17.403,17.447,0,USD
2017-10-16,17.42,17.43,17.28,18.675,25,USD
2017-10-17,17.0,17.01,17.0,18.69,55,USD
2017-10-18,16.943,16.943,16.943,18.3,5,USD
2017-10-19,16.99,17.22,16.99,18.558,7,USD
2017-10-20,17.17,17.17,16.99,18.378,16,USD
2017-10-22,17.044,17.044,16.979,16.996,0,USD
2017-10-23,16.92,16.92,16.87,18.377,16,USD
2017-10-24,19.0,19.0,19.0,18.612,1,USD
2017-10-25,16.868,16.868,16.868,18.572,28,USD
2017-10-26,16.764,16.764,16.764,18.462,64,USD
2017-10-27,16.702,16.702,16.702,18.055,3,USD
2017-10-29,16.861,16.861,16.817,16.838,0,USD
2017-10-30,16.715,16.845,16.715,18.487,123,USD
2017-10-31,16.795,16.795,16.65,17.991,297,USD
2017-11-01,16.99,17.06,16.99,18.463,29,USD
2017-11-02,17.065,17.065,17.06,18.436,18,USD
2017-11-03,17.105,17.105,16.79,18.481,10,USD
2017-11-05,16.851,16.869,16.816,16.861,0,USD
2017-11-06,17.205,17.225,17.205,18.537,10,USD
2017-11-07,16.925,16.925,16.925,18.254,1,USD
2017-11-08,17.106,17.106,17.106,18.454,5,USD
2017-11-09,16.93,16.93,16.93,18.286,2,USD
2017-11-10,17.0,17.0,17.0,18.167,1,USD
2017-11-12,16.872,16.911,16.864,16.902,0,USD
2017-11-13,16.84,17.01,16.84,18.351,3,USD
2017-11-14,16.905,16.905,16.905,18.732,1,USD
2017-11-15,16.94,16.94,16.94,18.628,1,USD
2017-11-16,16.95,16.97,16.95,18.74,9,USD
2017-11-17,17.125,17.305,17.125,18.702,3,USD
2017-11-19,17.289,17.302,17.249,17.266,0,USD
2017-11-20,16.827,16.827,16.827,18.172,0,USD
2017-11-21,16.93,16.93,16.93,18.65,1,USD
2017-11-22,17.101,17.101,17.101,18.865,0,USD
2017-11-23,17.096,17.157,17.067,17.096,0,USD
2017-11-24,16.99,16.99,16.99,18.745,1,USD
2017-11-26,17.025,17.025,16.998,17.009,0,USD
2017-11-27,17.02,17.02,17.02,18.77,2,USD
2017-11-28,17.02,17.025,17.02,18.187,2,USD
2017-11-29,16.81,16.865,16.45,18.218,22561,USD
2017-11-30,16.48,16.52,16.285,18.143,1585,USD
2017-12-01,16.385,16.485,16.2,17.67,523,USD
2017-12-03,16.35,16.435,16.34,16.41,0,USD
2017-12-04,16.31,16.34,16.19,18.031,893,USD
2017-12-05,16.25,16.28,15.98,17.345,75,USD
2017-12-06,16.04,16.05,15.87,17.608,207,USD
2017-12-07,15.88,15.885,15.6,17.457,174,USD
2017-12-08,15.675,15.765,15.655,17.102,75,USD
2017-12-10,15.85,15.88,15.85,15.865,0,USD
2017-12-11,15.775,15.8,15.625,17.442,77,USD
2017-12-12,15.665,15.7,15.555,16.942,197,USD
2017-12-13,15.64,15.995,15.62,17.523,190,USD
2017-12-14,16.0,16.0,15.8,17.208,31,USD
2017-12-15,16.01,16.01,15.955,17.335,373,USD
2017-12-17,16.075,16.09,16.06,16.07,0,USD
2017-12-18,15.98,16.075,15.98,17.854,46,USD
2017-12-19,16.16,16.16,16.08,17.427,16,USD
2017-12-20,16.095,16.175,16.095,17.566,16,USD
2017-12-21,16.095,16.12,16.095,17.53,46,USD
2017-12-22,16.14,16.32,16.14,18.115,194,USD
2017-12-25,16.435,16.435,16.365,16.39,0,USD
2017-12-26,16.48,16.48,16.48,18.277,64,USD
2017-12-27,16.595,16.625,16.58,18.048,88,USD
2017-12-28,16.65,16.82,16.65,18.213,207,USD
2017-12-29,16.92,17.045,16.92,18.437,17,USD
2018-01-01,17.025,17.085,17.02,17.07,0,USD
2018-01-02,17.155,17.16,17.125,18.498,34,USD
2018-01-03,17.08,17.16,17.08,18.942,4,USD
2018-01-04,17.085,17.23,17.085,18.577,34,USD
2018-01-05,17.205,17.205,17.205,18.983,2,USD
2019-01-02,15.715,15.925,15.71,16.754,50,USD
2019-01-03,16.14,16.14,16.14,16.906,6,USD
2019-01-04,16.14,16.14,16.0,17.301,526,USD
2019-01-06,15.77,15.805,15.752,15.755,0,USD
2019-01-07,16.115,16.13,16.085,16.863,50,USD
2019-01-08,15.925,16.0,15.915,17.236,488,USD
2019-01-09,16.015,16.02,15.99,17.259,415,USD
2019-01-10,16.29,16.29,16.22,16.764,5,USD
2019-01-11,16.13,16.24,16.13,16.776,99,USD
2019-01-13,15.635,15.652,15.633,15.637,0,USD
2019-01-14,16.115,16.115,16.115,16.81,3,USD
2019-01-15,16.22,16.22,16.22,17.149,1,USD
2019-01-16,15.82,15.915,15.82,17.168,124,USD
2019-01-17,16.175,16.175,16.055,16.661,10,USD
2019-01-18,15.98,15.98,15.95,16.928,6,USD
2019-01-20,15.36,15.395,15.357,15.363,0,USD
2019-01-21,15.363,15.383,15.207,15.283,0,USD
2019-01-22,15.785,15.8,15.785,16.442,3,USD
2019-01-23,15.955,15.955,15.955,16.502,2,USD
2019-01-24,15.635,15.635,15.56,16.421,15,USD
2019-01-25,15.845,15.945,15.845,16.834,207,USD
2019-01-27,15.758,15.765,15.732,15.732,0,USD
2019-01-28,15.925,16.035,15.925,16.902,90,USD
2019-01-29,16.02,16.13,16.02,17.391,215,USD
2019-01-30,16.135,16.235,16.135,17.479,1376,USD
2019-01-31,16.68,16.725,16.625,17.217,25,USD
2019-02-01,16.525,16.525,16.525,17.485,8,USD
2019-02-03,15.91,15.932,15.902,15.912,0,USD
2019-02-04,15.985,16.165,15.985,17.038,2,USD
2019-02-05,16.41,16.445,16.41,17.395,2,USD
2019-02-06,16.035,16.11,15.935,17.26,161,USD
2019-02-07,15.95,16.01,15.93,16.868,50,USD
2019-02-08,16.06,16.13,16.025,17.374,540,USD
2019-02-10,15.822,15.822,15.785,15.818,0,USD
2019-02-11,16.08,16.08,15.945,16.847,285,USD
2019-02-12,16.055,16.095,15.945,16.842,1457,USD
2019-02-13,15.98,16.05,15.875,17.198,19,USD
2019-02-14,16.115,16.115,16.02,16.67,5,USD
2019-02-15,15.955,16.045,15.845,16.889,217,USD
2019-02-17,15.752,15.76,15.742,15.748,0,USD
2019-02-18,15.752,15.828,15.738,15.787,0,USD
2019-02-19,16.335,16.34,16.3,17.114,12,USD
2019-02-20,16.57,16.735,16.57,17.734,15,USD
2019-02-21,17.255,17.255,17.255,17.357,1,USD
2019-02-22,17.1,17.1,17.1,17.055,1,USD
2019-02-24,15.88,15.893,15.867,15.883,0,USD
2019-02-25,16.225,16.225,16.1,17.387,543,USD
2019-02-26,16.125,16.175,16.03,16.983,423,USD
2019-02-27,16.625,16.625,16.545,17.236,3,USD
2019-02-28,16.315,16.315,16.11,17.103,105,USD
2019-03-01,15.975,16.025,15.825,16.729,9,USD
2019-03-03,15.3,15.3,15.117,15.16,0,USD
2019-03-04,15.82,15.82,15.82,16.578,1,USD
2019-03-05,15.55,15.585,15.55,16.17,42,USD
2019-03-06,15.74,15.74,15.74,16.144,1,USD
2019-03-07,15.5,15.55,15.485,16.101,37,USD
2019-03-08,15.76,15.81,15.76,16.413,24,USD
2019-03-10,15.352,15.352,15.322,15.338,0,USD
2019-03-11,15.69,15.69,15.69,16.746,50,USD
2019-03-12,15.91,15.91,15.91,16.885,2,USD
2019-03-13,15.66,15.73,15.63,16.522,833,USD
2019-03-14,15.725,15.74,15.725,16.232,100,USD
2019-03-15,15.66,15.66,15.66,16.386,2,USD
2019-03-17,15.287,15.31,15.268,15.268,0,USD
2019-03-18,15.45,15.595,15.45,16.383,105,USD
2019-03-19,15.865,15.865,15.865,16.839,116,USD
2019-03-20,15.98,15.98,15.98,16.783,1,USD
2019-03-21,16.01,16.01,15.905,16.9,57,USD
2019-03-22,15.88,15.88,15.88,16.857,7,USD
2019-03-24,15.438,15.447,15.408,15.408,0,USD
2019-03-25,15.615,15.765,15.58,16.608,50,USD
2019-03-26,15.725,15.725,15.59,16.473,1,USD
2019-03-27,15.63,15.65,15.455,16.314,50,USD
2019-03-28,15.625,15.625,15.625,15.972,100,USD
2019-03-29,15.51,15.51,15.51,16.501,43,USD
2019-03-31,15.102,15.133,15.098,15.113,0,USD
2019-04-01,15.55,15.555,15.545,16.492,222,USD
2019-04-02,15.4,15.4,15.4,16.082,4,USD
2019-04-03,15.535,15.535,15.515,16.121,273,USD
2019-04-04,15.5,15.5,15.5,16.102,53,USD
2019-04-05,15.715,15.715,15.715,16.109,50,USD
2019-04-07,15.078,15.107,15.078,15.088,0,USD
2019-04-08,15.56,15.68,15.555,16.631,387,USD
2019-04-09,15.875,15.875,15.875,16.237,1,USD
2019-04-10,15.655,15.7,15.63,16.659,332,USD
2019-04-11,15.735,15.735,15.735,15.885,2,USD
2019-04-12,15.385,15.42,15.385,16.374,16,USD
2019-04-14,14.928,14.95,14.912,14.918,0,USD
2019-04-15,15.33,15.33,15.33,15.999,19,USD
2019-04-16,15.34,15.34,15.34,16.325,19,USD
2019-04-17,15.385,15.385,15.36,16.336,26,USD
2019-04-18,15.555,15.555,15.555,15.964,1,USD
2019-04-19,14.965,14.965,14.965,14.965,0,USD
2019-04-21,14.955,14.988,14.955,14.982,0,USD
2019-04-22,15.44,15.44,15.425,16.369,141,USD
2019-04-23,15.2,15.215,15.2,15.789,2,USD
2019-04-24,15.245,15.285,15.245,16.3,33,USD
2019-04-25,15.55,15.55,15.55,15.866,1,USD
2019-04-26,15.51,15.51,15.51,15.997,52,USD
2019-04-28,15.035,15.035,15.012,15.012,0,USD
2019-04-29,15.345,15.355,15.245,16.222,20,USD
2019-04-30,15.345,15.36,15.195,15.887,26,USD
2019-05-01,15.31,15.31,15.01,15.636,81,USD
2019-05-02,15.1,15.1,15.095,15.525,14,USD
2019-05-03,14.965,15.295,14.965,16.294,179,USD
2019-05-05,14.953,14.988,14.932,14.945,0,USD
2019-05-06,15.45,15.47,15.37,15.845,4,USD
2019-05-07,15.2,15.255,15.145,16.223,63,USD
2019-05-08,15.265,15.275,15.165,16.147,55,USD
2019-05-09,15.165,15.165,15.03,16.057,100,USD
2019-05-10,15.105,15.115,15.065,16.073,50,USD
2019-05-12,14.78,14.793,14.758,14.758,0,USD
2019-05-13,15.25,15.25,15.25,16.054,2,USD
2019-05-14,15.095,15.13,15.095,16.083,2,USD
2019-05-15,15.235,15.235,15.235,15.684,1,USD
2019-05-16,15.115,15.115,14.835,15.412,440,USD
2019-05-17,14.98,14.98,14.83,15.259,86,USD
2019-05-19,14.39,14.428,14.39,14.428,0,USD
2019-05-20,14.805,14.805,14.805,15.318,154,USD
2019-05-21,14.85,14.87,14.85,15.676,3,USD
2019-05-22,14.85,14.89,14.85,15.321,6,USD
2019-05-23,14.92,15.06,14.92,15.864,7,USD
2019-05-24,14.86,14.86,14.855,15.408,176,USD
2019-05-26,14.545,14.562,14.545,14.557,0,USD
2019-05-27,14.553,14.607,14.537,14.572,0,USD
2019-05-28,14.895,14.895,14.735,15.172,3,USD
2019-05-29,14.8,14.8,14.8,15.238,111,USD
2019-05-30,14.815,14.815,14.815,15.67,1,USD
2019-05-31,14.785,14.92,14.785,15.712,9,USD
2019-06-02,14.555,14.602,14.555,14.602,0,USD
2019-06-03,15.04,15.04,15.04,15.877,5,USD
2019-06-04,15.23,15.23,15.225,15.566,3,USD
2019-06-05,15.3,15.38,15.3,15.881,2,USD
2019-06-06,15.175,15.175,15.175,15.661,18,USD
2019-06-07,15.48,15.48,15.47,15.792,53,USD
2019-06-09,15.008,15.008,14.953,14.973,0,USD
2019-06-10,15.055,15.055,15.055,15.402,1,USD
2019-06-11,15.1,15.11,15.1,15.827,2,USD
2019-06-12,15.24,15.24,15.24,15.828,15,USD
2019-06-13,15.1,15.175,15.065,15.63,51,USD
2019-06-14,15.4,15.4,15.185,15.547,110,USD
2019-06-16,14.842,14.863,14.803,14.807,0,USD
2019-06-17,15.135,15.135,15.1,15.572,12,USD
2019-06-18,15.165,15.31,15.155,15.732,27,USD
2019-06-19,15.34,15.48,15.34,16.024,3,USD
2019-06-20,15.65,15.865,15.65,16.221,159,USD
2019-06-21,15.85,15.85,15.715,16.343,4,USD
2019-06-23,15.33,15.422,15.33,15.402,0,USD
2019-06-24,15.735,15.735,15.735,16.103,33,USD
2019-06-25,15.79,15.79,15.79,16.363,147,USD
2019-06-26,15.655,15.655,15.655,16.028,1,USD
2019-06-27,15.894,15.894,15.894,16.271,42,USD
2019-06-28,15.942,15.942,15.942,16.319,604,USD
2019-06-30,15.35,15.35,15.16,15.232,0,USD
2019-07-01,15.809,15.809,15.809,15.863,154,USD
2019-07-02,15.862,15.862,15.862,15.916,546,USD
2019-07-03,15.961,15.961,15.961,16.338,324,USD
2019-07-04,15.342,15.37,15.252,15.35,0,USD
2019-07-05,15.645,15.645,15.645,16.022,224,USD
2019-07-07,15.018,15.055,14.982,14.998,0,USD
2019-07-08,15.695,15.695,15.695,15.749,150,USD
2019-07-09,15.793,15.793,15.793,15.847,10,USD
2019-07-10,15.868,15.868,15.868,15.922,269,USD
2019-07-11,15.787,15.787,15.787,16.164,3,USD
2019-07-12,15.876,15.876,15.876,15.93,115,USD
2019-07-14,15.248,15.277,15.227,15.252,0,USD
2019-07-15,16.0,16.0,16.0,16.054,110,USD
2019-07-16,16.324,16.324,16.324,16.378,226,USD
2019-07-17,16.613,16.613,16.613,16.99,46,USD
2019-07-18,16.836,16.836,16.836,17.213,470,USD
2019-07-19,16.832,16.832,16.832,17.209,509,USD
2019-07-21,16.23,16.29,16.212,16.233,0,USD
2019-07-22,17.05,17.05,17.05,17.427,288,USD
2019-07-23,17.117,17.117,17.117,17.494,380,USD
2019-07-24,17.271,17.271,17.271,17.648,141,USD
2019-07-25,17.055,17.055,17.055,17.432,295,USD
2019-07-26,17.046,17.046,17.046,17.1,222,USD
2019-07-28,16.427,16.453,16.402,16.402,0,USD
2019-07-29,17.092,17.092,17.092,17.146,37,USD
2019-07-30,17.211,17.211,17.211,17.265,5,USD
2019-07-31,17.053,17.053,17.053,17.107,96,USD
2019-08-01,16.89,16.91,16.89,16.885,3,USD
2019-08-02,16.912,16.912,16.912,17.289,205,USD
2019-08-04,16.218,16.245,16.203,16.203,0,USD
2019-08-05,17.022,17.022,17.022,17.076,156,USD
2019-08-06,17.076,17.076,17.076,17.453,286,USD
2019-08-07,17.823,17.823,17.823,17.877,377,USD
2019-08-08,17.56,17.56,17.56,17.614,757,USD
2019-08-09,17.556,17.556,17.556,17.933,289,USD
2019-08-11,16.968,17.003,16.942,16.997,0,USD
2019-08-12,17.693,17.693,17.693,18.07,46,USD
2019-08-13,17.616,17.616,17.616,17.67,248,USD
2019-08-14,17.911,17.911,17.911,17.965,443,USD
2019-08-15,17.842,17.842,17.842,17.896,559,USD
2019-08-16,17.755,17.755,17.755,18.132,459,USD
2019-08-18,17.108,17.122,17.06,17.067,0,USD
2019-08-19,17.572,17.572,17.572,17.626,412,USD
2019-08-20,17.782,17.782,17.782,18.12,300,USD
2019-08-21,17.788,17.788,17.788,18.126,292,USD
2019-08-22,17.679,17.679,17.679,18.017,532,USD
2019-08-23,18.051,18.051,18.051,18.105,383,USD
2019-08-25,17.552,17.863,17.552,17.812,0,USD
2019-08-26,18.293,18.293,18.293,18.347,188,USD
2019-08-27,18.806,18.806,18.806,18.86,1220,USD
2019-08-28,18.968,18.968,18.968,19.022,1023,USD
2019-08-29,18.849,18.849,18.849,19.187,1073,USD
2019-08-30,18.877,18.877,18.877,18.931,660,USD
2019-09-01,18.475,18.683,18.475,18.567,0,USD
2019-09-02,18.562,18.652,18.367,18.492,0,USD
2019-09-03,19.78,19.78,19.78,20.118,430,USD
2019-09-04,20.08,20.08,20.08,20.152,1,USD
2019-09-05,19.368,19.368,19.368,19.422,270,USD
2019-09-06,18.676,18.676,18.676,19.007,89,USD
2019-09-08,18.262,18.282,18.157,18.267,0,USD
2019-09-09,18.728,18.728,18.728,19.055,620,USD
2019-09-10,18.753,18.753,18.753,18.797,20,USD
2019-09-11,18.746,18.746,18.746,19.073,803,USD
2019-09-12,18.774,18.774,18.774,18.818,782,USD
2019-09-13,18.184,18.184,18.184,18.519,1333,USD
2019-09-15,17.517,17.843,17.517,17.823,0,USD
2019-09-16,18.638,18.638,18.638,19.029,151,USD
2019-09-17,18.748,18.748,18.748,18.809,318,USD
2019-09-18,18.523,18.523,18.523,18.584,49,USD
2019-09-19,18.486,18.486,18.486,18.547,256,USD
2019-09-20,18.451,18.451,18.451,18.842,228,USD
2019-09-22,18.052,18.058,18.012,18.047,0,USD
2019-09-23,19.31,19.31,19.31,19.371,593,USD
2019-09-24,19.221,19.221,19.221,19.282,706,USD
2019-09-25,18.667,18.667,18.667,18.728,406,USD
2019-09-26,18.503,18.503,18.503,18.894,231,USD
2019-09-27,18.13,18.13,18.125,18.632,2,USD
2019-09-29,17.595,17.657,17.555,17.578,0,USD
2019-09-30,17.6,17.6,17.6,17.974,3,USD
2019-10-01,17.883,17.883,17.883,18.274,1226,USD
2019-10-02,18.264,18.264,18.264,18.655,788,USD
2019-10-03,18.245,18.245,18.245,18.606,757,USD
2019-10-04,18.198,18.198,18.198,18.559,393,USD
2019-10-06,17.598,17.688,17.58,17.615,0,USD
2019-10-07,18.113,18.113,18.113,18.173,165,USD
2019-10-08,18.271,18.271,18.271,18.331,460,USD
2019-10-09,18.382,18.382,18.382,18.442,523,USD
2019-10-10,18.173,18.173,18.173,18.233,768,USD
2019-10-11,18.121,18.121,18.121,18.181,368,USD
2019-10-13,17.535,17.595,17.497,17.512,0,USD
2019-10-14,18.288,18.288,18.288,18.348,113,USD
2019-10-15,17.96,17.96,17.96,18.322,224,USD
2019-10-16,18.005,18.005,18.005,18.065,801,USD
2019-10-17,18.196,18.196,18.196,18.256,209,USD
2019-10-18,18.162,18.162,18.162,18.524,165,USD
2019-10-20,17.57,17.605,17.565,17.593,0,USD
2019-10-21,18.189,18.189,18.189,18.551,324,USD
2019-10-22,18.089,18.089,18.089,18.451,828,USD
2019-10-23,18.178,18.178,18.178,18.238,3337,USD
2019-10-24,18.408,18.408,18.408,18.468,698,USD
2019-10-25,18.534,18.534,18.534,18.594,711,USD
2019-10-27,18.038,18.062,18.01,18.032,0,USD
2019-10-28,18.491,18.491,18.491,18.551,516,USD
2019-10-29,18.447,18.447,18.447,18.809,164,USD
2019-10-30,18.484,18.484,18.484,18.846,1209,USD
2019-10-31,18.699,18.699,18.699,19.061,797,USD
2019-11-01,18.701,18.701,18.701,18.787,942,USD
2019-11-03,18.11,18.133,18.09,18.122,0,USD
2019-11-04,18.724,18.724,18.724,19.086,786,USD
2019-11-05,18.22,18.22,18.22,18.306,715,USD
2019-11-06,18.254,18.254,18.254,18.34,892,USD
2019-11-07,17.667,17.667,17.667,17.753,1557,USD
2019-11-08,17.47,17.47,17.47,17.556,1704,USD
2019-11-10,16.762,16.808,16.758,16.802,0,USD
2019-11-11,17.45,17.45,17.45,17.812,1408,USD
2019-11-12,17.332,17.332,17.332,17.694,2860,USD
2019-11-13,17.552,17.552,17.552,17.638,1654,USD
2019-11-14,17.663,17.663,17.663,17.749,1275,USD
2019-11-15,17.576,17.576,17.576,17.938,845,USD
2019-11-17,16.935,16.968,16.933,16.962,0,USD
2019-11-18,17.619,17.619,17.619,17.705,1644,USD
2019-11-19,17.737,17.737,17.737,18.099,523,USD
2019-11-20,17.731,17.731,17.731,17.817,354,USD
2019-11-21,17.686,17.686,17.686,18.048,833,USD
2019-11-22,17.624,17.624,17.624,17.986,1104,USD
2019-11-24,17.155,17.155,17.01,17.032,0,USD
2019-11-25,17.52,17.52,17.52,17.606,4374,USD
2019-11-26,17.687,17.687,17.687,18.049,2240,USD
2019-11-27,17.565,17.565,17.565,17.651,1402,USD
2019-11-28,17.08,17.102,17.003,17.032,0,USD
2019-11-29,17.626,17.626,17.626,17.712,486,USD
2019-12-01,17.098,17.102,17.052,17.062,0,USD
2019-12-02,17.507,17.507,17.507,17.593,375,USD
2019-12-03,17.784,17.784,17.784,18.146,518,USD
2019-12-04,17.439,17.439,17.439,17.525,476,USD
2019-12-05,17.564,17.564,17.564,17.65,973,USD
2019-12-06,17.094,17.094,17.094,17.456,1164,USD
2019-12-08,16.602,16.637,16.598,16.637,0,USD
2019-12-09,17.134,17.134,17.134,17.496,542,USD
2019-12-10,17.197,17.197,17.197,17.559,825,USD
2019-12-11,17.34,17.34,17.34,17.702,710,USD
2019-12-12,17.442,17.442,17.442,17.804,250,USD
2019-12-13,17.499,17.499,17.499,17.861,581,USD
